year_month,year,month,shop_id,item_id,qty,avg_price,avg_mrp,promo_days,stockout_days,revenue,item_category_id,brand,tier,mrp_inr,unit_cost_inr,is_perishable,item_category_name,shop_city,shop_state,shop_region,store_type,store_size_sqft,holiday_days,weekend_days,festive_days,summer_days,monsoon_days,days_in_month,promo_discount_pct,promo_uplift,promo_campaigns,avg_on_hand,avg_reorder_point,avg_lead_time,inv_snapshots,price_ratio,price_discount_pct,qty_lag_1,qty_lag_2,qty_lag_3,qty_roll_3,qty_roll_6,price_lag_1,price_change_pct,qty_trend,promo_intensity,qty_next_month,promo_flag,cost_est,profit_est,anomaly_score,is_anomaly
2023-12,2023,12,38,400,14,632.26,672.33,0,0,8851.64,41,Himalaya,Economy,564.59,484.82,0,Air Fresheners,Chandigarh,Chandigarh,North,Supermarket,19507,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9404012910326773,0.05959870896732267,7.0,1.0,7.0,5.0,0.0,496.54,0.27333145310885026,5.0,0.0,10.0,0,6787.48,2064.16,-0.020388140428852508,-1
2025-02,2025,2,13,593,14,839.0033333333334,1039.7466666666667,0,0,11854.08,59,Maggi,Regular,818.29,704.63,0,Footwear (Value),Dehradun,Uttarakhand,North,Supermarket,27118,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8069305343609342,0.1930694656390658,6.0,2.0,3.0,3.6666666666666665,5.333333333333333,917.76,-0.0858140108316472,-1.6666666666666665,0.0,10.0,0,9864.82,1989.2600000000002,-0.020382020339099638,-1
2023-11,2023,11,19,170,11,350.78,408.87,1,0,3858.58,23,Lizol,Economy,346.49,315.74,0,Pickles & Chutneys,Mangaluru,Karnataka,South,Supermarket,20845,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8579255019932985,0.14207449800670147,4.0,7.0,6.0,5.666666666666667,0.0,322.6,0.08735275856369247,5.666666666666667,0.08333333333333333,1.0,1,3473.1400000000003,385.4399999999996,-0.020314633521890668,-1
2024-02,2024,2,26,1386,1,484.52,861.55,1,0,484.52,7,Pears,Premium,718.54,587.57,0,Spices & Masalas,Vijayawada,Andhra Pradesh,South,Supermarket,13247,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5623817538157971,0.43761824618420286,1.0,0.0,0.0,0.0,0.0,773.39,-0.3735114232489282,0.0,0.08333333333333333,1.0,1,587.57,-103.05000000000007,-0.020314381129490022,-1
2021-02,2021,2,15,829,14,67.06,79.61,0,0,1005.9,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Ranchi,Jharkhand,East,Large Format,22219,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8423564878784072,0.15764351212159278,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,0,875.6999999999999,130.20000000000005,-0.020289769207109676,-1
2023-03,2023,3,23,1028,28,2525.915,2964.58,0,0,24396.125999999997,79,Ariel,Regular,2608.1,2367.37,0,Shaving & Deodorants,Meerut,Uttar Pradesh,North,Large Format,44804,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8520313164090697,0.1479686835909303,14.0,14.0,14.0,14.0,0.0,2486.73,0.015757641555071242,14.0,0.0,14.0,0,66286.36,-41890.234000000004,-0.020235421698488687,-1
2022-10,2022,10,4,74,5,1987.13,3162.52,1,0,9935.65,91,Nestlé,Economy,2846.26,2368.44,0,Category 91,Amritsar,Punjab,North,Supermarket,29153,0,4,2,3,3,12,0.0,1.0,0,61.0,21.0,4.0,1,0.6283375283002163,0.3716624716997837,4.0,6.0,7.0,5.666666666666667,5.0,2473.99,-0.19679141783241175,0.666666666666667,0.08333333333333333,5.0,1,11842.2,-1906.550000000001,-0.02022100272811944,-1
2024-12,2024,12,3,1174,2,3570.59,5119.204599999996,1,0,7141.18,99,Monster,Economy,4243.96,3703.9,0,Category 99,Chandigarh,Chandigarh,North,Supermarket,16520,0,2,2,3,3,12,0.0,1.0,0,80.0,21.0,12.0,1,0.6974892154144421,0.3025107845855579,2.0,2.0,2.0,2.0,1.8333333333333333,4125.349199999999,-0.13447569477646232,0.16666666666666674,0.08333333333333333,1.0,1,7407.8,-266.6199999999999,-0.02020099428204547,-1
2021-02,2021,2,38,85,3,415.31,736.46,1,0,1245.93,44,Nestlé,Regular,730.49,600.93,0,Stationery,Chandigarh,Chandigarh,North,Supermarket,19507,1,3,1,3,3,12,0.0,1.0,0,79.5,21.0,6.0,2,0.5639274366564375,0.4360725633435625,3.0,0.0,0.0,0.0,0.0,557.02,-0.2544073816839478,0.0,0.08333333333333333,1.0,1,1802.79,-556.8599999999999,-0.020185930330704926,-1
2021-12,2021,12,13,410,23,382.87,425.305,0,0,8810.5,3,Surf Excel,Premium,402.93,332.06,1,Bakery,Dehradun,Uttarakhand,North,Supermarket,27118,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9002245447384818,0.09977545526151821,7.0,8.0,0.0,0.0,0.0,301.02,0.2719088423629366,0.0,0.0,12.0,0,7637.38,1173.12,-0.020014383165185667,-1
2025-06,2025,6,43,76,14,96.06,170.6,1,0,5379.36,1,Catch,Regular,131.49,107.82,1,Fresh Produce,Indore,Madhya Pradesh,Central,Large Format,26499,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5630715123094959,0.4369284876905041,14.0,28.0,14.0,18.666666666666668,14.666666666666666,130.22,-0.2623252936390317,4.000000000000002,0.08333333333333333,14.0,1,1509.48,3869.8799999999997,-0.01999040696081178,-1
2021-10,2021,10,29,84,10,1043.62,1470.39,1,0,10436.2,37,Pepsi,Economy,1402.97,1095.53,0,OTC Medicines,Vijayawada,Andhra Pradesh,South,Supermarket,23054,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7097572752807078,0.29024272471929224,6.0,0.0,0.0,0.0,0.0,1152.44,-0.09442574008675021,0.0,0.08333333333333333,3.0,1,10955.3,-519.0999999999985,-0.019982674653534316,-1
2021-02,2021,2,29,881,4,71.56,122.34,1,0,286.24,36,Kellogg's,Economy,121.35,107.18,0,Health & Wellness,Vijayawada,Andhra Pradesh,South,Supermarket,23054,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5849272519208762,0.41507274807912375,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,428.72,-142.48000000000002,-0.01994892545854776,-1
2021-09,2021,9,21,876,25,74.03999999999999,102.005,1,0,1969.98,29,Catch,Premium,97.85,87.49,0,Oral Care,Bengaluru,Karnataka,South,Hypermarket,64803,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7258467722170482,0.2741532277829518,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,10.0,1,2187.25,-217.26999999999998,-0.019924243290973864,-1
2024-10,2024,10,41,38,1,3053.17,4278.38,1,0,3053.17,77,Pears,Premium,3425.87,3059.6,0,Cosmetics,Ranchi,Jharkhand,East,Supermarket,35348,0,4,2,3,3,12,0.0,1.0,0,67.0,21.0,10.0,1,0.713627588012285,0.286372411987715,1.0,1.0,3.0,1.6666666666666667,0.0,3356.46,-0.09036008172587782,1.6666666666666667,0.08333333333333333,2.0,1,3059.6,-6.429999999999836,-0.019899782058521387,-1
2021-10,2021,10,41,732,3,2783.52,4205.8,1,0,8350.56,89,Dettol,Regular,4020.02,3684.36,0,Value Packs,Ranchi,Jharkhand,East,Supermarket,35348,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6618289029435541,0.3381710970564459,6.0,0.0,0.0,0.0,0.0,2788.385,-0.0017447375445842303,0.0,0.08333333333333333,2.0,1,11053.08,-2702.5200000000004,-0.019846702969326557,-1
2024-02,2024,2,50,971,6,387.46,582.52,1,0,2324.76,3,DMart,Regular,485.21,439.36,1,Bakery,Meerut,Uttar Pradesh,North,Supermarket,25560,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6651445443933255,0.3348554556066745,5.0,3.0,3.0,3.6666666666666665,3.6666666666666665,438.67,-0.11673923423817631,0.0,0.08333333333333333,5.0,1,2636.16,-311.39999999999964,-0.019824757084199507,-1
2023-12,2023,12,46,695,6,4055.89,5119.204599999996,0,0,12198.062999999998,81,Monster,Regular,4399.98,3776.46,0,Home Décor,Kolkata,West Bengal,East,Large Format,59475,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.792289098974478,0.20771090102552203,4.0,5.0,5.0,4.666666666666667,3.5,4125.349199999999,-0.016837168592457995,1.166666666666667,0.0,5.0,0,22658.760000000002,-10460.697000000004,-0.019674930901897425,-1
2023-12,2023,12,50,339,5,1103.44,2034.69,1,0,5517.2,93,Surf Excel,Economy,1713.28,1487.27,0,Category 93,Meerut,Uttar Pradesh,North,Supermarket,25560,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5423135711091125,0.4576864288908875,2.0,1.0,2.0,1.6666666666666667,0.0,1490.84,-0.2598535052320479,1.6666666666666667,0.08333333333333333,1.0,1,7436.35,-1919.1500000000005,-0.019667681708304796,-1
2024-02,2024,2,2,743,1,3779.12,5119.204599999996,0,0,3779.12,81,Bikaji,Economy,4429.89,3485.05,0,Home Décor,Gurugram,Haryana,North,Supermarket,16161,1,3,1,3,3,12,0.0,1.0,0,50.0,21.0,11.0,1,0.7382240592610818,0.2617759407389182,1.0,1.0,1.0,1.0,0.0,4058.21,-0.06877169982115969,1.0,0.0,1.0,0,3485.05,294.0699999999997,-0.019652298840985516,-1
2022-02,2022,2,50,487,1,465.6,823.75,1,0,465.6,66,MDH,Premium,770.7,699.57,0,Mobile Accessories,Meerut,Uttar Pradesh,North,Supermarket,25560,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5652200303490137,0.4347799696509863,1.0,0.0,0.0,0.0,0.0,683.34,-0.31864079328205464,0.0,0.08333333333333333,1.0,1,699.57,-233.97000000000003,-0.01965002720934772,-1
2024-02,2024,2,48,719,6,496.93,592.265,1,0,3044.94,65,Haldiram,Economy,493.48,408.58,0,Electronics Accessories,Vadodara,Gujarat,West,Supermarket,32353,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.839033203042557,0.16096679695744298,4.0,5.0,1.0,3.3333333333333335,0.0,529.35,-0.06124492290309831,3.3333333333333335,0.08333333333333333,3.0,1,2451.48,593.46,-0.01956441596181402,-1
2024-10,2024,10,17,411,9,1010.96,1490.57,1,0,9098.64,45,Aashirvaad,Regular,1196.42,980.34,0,Toys & Games,Tirupati,Andhra Pradesh,South,Supermarket,17841,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6782371844328009,0.3217628155671991,8.0,7.0,6.0,7.0,6.5,879.06,0.1500466405591808,0.5,0.08333333333333333,11.0,1,8823.06,275.5799999999999,-0.01956432843844713,-1
2024-02,2024,2,34,1116,4,823.2,1279.86,1,0,3292.8,34,ITC,Regular,1065.03,908.93,0,Women’s Hygiene,Faridabad,Haryana,North,Supermarket,34893,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6431953494913507,0.3568046505086493,3.0,4.0,2.0,3.0,3.0,1022.53,-0.19493804563686334,0.0,0.08333333333333333,4.0,1,3635.72,-342.9199999999996,-0.019455831374104005,-1
2025-03,2025,3,1,342,13,426.29,782.17,1,0,5541.77,7,Colgate,Regular,611.79,488.68,0,Spices & Masalas,Mumbai,Maharashtra,West,Hypermarket,57472,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5450093969341704,0.4549906030658296,5.0,9.0,6.0,6.666666666666667,7.0,703.92,-0.39440561371405036,-0.33333333333333304,0.08333333333333333,10.0,1,6352.84,-811.0699999999997,-0.01945260975971297,-1
2021-11,2021,11,14,593,11,680.895,859.665,1,0,7182.719999999999,59,Maggi,Regular,818.29,704.63,0,Footwear (Value),Tirupati,Andhra Pradesh,South,Supermarket,20831,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7920469019908918,0.20795309800910822,3.0,4.0,4.0,3.6666666666666665,0.0,686.95,-0.008814324173791016,3.6666666666666665,0.08333333333333333,5.0,1,7750.93,-568.210000000001,-0.01942135255178501,-1
2023-10,2023,10,49,479,7,251.7,482.75,1,0,1761.9,61,Surf Excel,Economy,410.67,369.25,0,Seasonal Specials,Meerut,Uttar Pradesh,North,Supermarket,12914,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5213878819264629,0.4786121180735371,2.0,5.0,5.0,4.0,0.0,346.21,-0.2729846039311845,4.0,0.08333333333333333,4.0,1,2584.75,-822.8499999999999,-0.019365843136530114,-1
2021-12,2021,12,2,657,2,3273.465,4640.875,1,0,6546.93,90,Kellogg's,Regular,4388.33,3660.31,0,Category 90,Gurugram,Haryana,North,Supermarket,16161,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7053551323834406,0.2946448676165594,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,1.0,1,7320.62,-773.6899999999996,-0.019310256983600782,-1
2023-12,2023,12,35,369,28,44.620000000000005,55.89,0,0,2181.94,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Patna,Bihar,East,Supermarket,36265,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7983539094650206,0.2016460905349794,14.0,14.0,14.0,14.0,16.333333333333332,48.36,-0.07733664025358468,-2.333333333333332,0.0,14.0,0,1095.92,1086.02,-0.019269519493555376,-1
2023-06,2023,6,47,829,28,73.025,91.555,1,0,4751.0,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Pune,Maharashtra,West,Hypermarket,46687,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7976079951941456,0.2023920048058544,14.0,14.0,0.0,0.0,0.0,48.29,0.5122178398795231,0.0,0.08333333333333333,14.0,1,1751.3999999999999,2999.6000000000004,-0.019188655382156528,-1
2024-12,2024,12,49,1092,10,2410.51,2725.33,0,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Meerut,Uttar Pradesh,North,Supermarket,12914,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8844837138988674,0.11551628610113263,11.0,14.0,20.0,15.0,14.5,2234.81,0.07861965890674404,0.5,0.0,6.0,0,19375.899999999998,-7177.8369999999995,-0.019180215502010545,-1
2021-02,2021,2,32,1326,2,1898.47,2573.4,1,0,3796.94,75,Fortune,Regular,2557.84,2102.65,0,Energy Drinks,Indore,Madhya Pradesh,Central,Supermarket,26766,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7377282971943732,0.26227170280562684,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,4205.3,-408.3600000000001,-0.019164377780180097,-1
2023-02,2023,2,23,592,3,87.94,154.63,1,0,263.82,17,Fortune,Economy,136.74,114.31,1,Meat & Seafood (Packaged),Meerut,Uttar Pradesh,North,Large Format,44804,1,4,1,3,3,12,0.0,1.0,0,15.0,8.0,4.0,1,0.568712410269676,0.431287589730324,1.0,0.0,0.0,0.0,0.0,127.13,-0.30826712571173503,0.0,0.08333333333333333,1.0,1,342.93,-79.11000000000001,-0.019115079816195535,-1
2022-02,2022,2,31,790,6,210.96,312.82,1,0,1265.76,22,Dove,Premium,292.58,228.83,0,"Sauces, Ketchup & Spreads",Gwalior,Madhya Pradesh,Central,Supermarket,24059,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6743814334121859,0.3256185665878141,1.0,1.0,0.0,0.0,0.0,277.58,-0.240002881187395,0.0,0.08333333333333333,2.0,1,1372.98,-107.22000000000003,-0.018926301233448628,-1
2023-02,2023,2,33,1491,2,153.5,280.22,1,0,307.0,55,ITC,Regular,247.61,208.5,0,Cleaning Tools,Ludhiana,Punjab,North,Large Format,34676,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5477838840910713,0.45221611590892874,1.0,1.0,0.0,0.0,0.0,228.69,-0.32878569098436444,0.0,0.08333333333333333,1.0,1,417.0,-110.0,-0.01889803688950309,-1
2021-10,2021,10,10,799,4,2596.29,3947.7349999999997,1,0,10385.16,75,Colgate,Regular,3767.63,3103.93,0,Energy Drinks,Raipur,Chhattisgarh,Central,Supermarket,14553,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6576657247763591,0.3423342752236409,2.0,0.0,0.0,0.0,0.0,2772.96,-0.06371170155223602,0.0,0.08333333333333333,1.0,1,12415.72,-2030.5599999999995,-0.018884748621539105,-1
2021-10,2021,10,14,138,5,1569.07,2587.84,1,0,7845.35,84,Dove,Economy,2477.08,2146.76,0,Masks & Safety,Tirupati,Andhra Pradesh,South,Supermarket,20831,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6063241931494991,0.39367580685050085,3.0,0.0,0.0,0.0,0.0,2000.65,-0.21571989092758864,0.0,0.08333333333333333,4.0,1,10733.800000000001,-2888.4500000000007,-0.018853957815348044,-1
2022-02,2022,2,35,679,2,2007.89,2615.75,1,0,4015.78,99,Nivea,Economy,2445.73,2200.44,0,Category 99,Patna,Bihar,East,Supermarket,36265,1,4,1,3,3,12,0.0,1.0,0,76.0,21.0,10.0,1,0.7676154066711268,0.23238459332887318,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,4400.88,-385.0999999999999,-0.018823729846889847,-1
2024-02,2024,2,8,1174,1,3753.45,5097.57,0,0,3753.45,99,Monster,Economy,4243.96,3703.9,0,Category 99,Raipur,Chhattisgarh,Central,Supermarket,23889,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7363214237371924,0.26367857626280755,1.0,2.0,2.0,1.6666666666666667,1.6666666666666667,4000.3,-0.06170787189418106,0.0,0.0,2.0,0,3703.9,49.54999999999973,-0.01880032957084954,-1
2024-02,2024,2,36,1460,3,241.6,435.1,1,0,724.8,59,Catch,Regular,363.28,306.83,0,Footwear (Value),Lucknow,Uttar Pradesh,North,Large Format,34779,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5552746495058607,0.4447253504941393,2.0,3.0,2.0,2.3333333333333335,0.0,296.01,-0.18381135710343785,2.3333333333333335,0.08333333333333333,1.0,1,920.49,-195.69000000000005,-0.018772565384016837,-1
2022-06,2022,6,12,876,12,56.2,106.71,1,0,674.4,29,Catch,Premium,97.85,87.49,0,Oral Care,Faridabad,Haryana,North,Large Format,38964,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.526661043950895,0.47333895604910503,19.0,14.0,28.0,20.333333333333332,14.5,87.06,-0.35446817879085485,5.833333333333332,0.08333333333333333,9.0,1,1049.8799999999999,-375.4799999999999,-0.018756391239717396,-1
2023-10,2023,10,16,1250,7,743.61,1296.98,1,0,5205.27,37,Nestlé,Economy,1101.91,918.72,0,OTC Medicines,Mumbai,Maharashtra,West,Large Format,76820,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5733396043115545,0.4266603956884455,1.0,2.0,3.0,2.0,0.0,1035.74,-0.2820495488423257,2.0,0.08333333333333333,2.0,1,6431.04,-1225.7699999999995,-0.018753488465236945,-1
2022-02,2022,2,35,799,1,3604.57,4013.5,0,0,3604.57,75,Colgate,Regular,3767.63,3103.93,0,Energy Drinks,Patna,Bihar,East,Supermarket,36265,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8981113741123707,0.10188862588762926,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0,3103.93,500.6400000000003,-0.018653941195048485,-1
2025-05,2025,5,6,345,21,568.9549999999999,687.88,1,0,14183.45,8,Monster,Economy,532.82,431.87,0,"Sugar, Jaggery & Salt",Coimbatore,Tamil Nadu,South,Supermarket,27000,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8271137407687387,0.17288625923126133,5.0,6.0,8.0,6.333333333333333,7.666666666666667,534.79,0.06388488927637966,-1.333333333333334,0.08333333333333333,6.0,1,9069.27,5114.18,-0.018427003435678047,-1
2021-12,2021,12,44,42,8,341.35,605.01,1,0,2730.8,46,Kellogg's,Economy,571.13,467.25,0,Pet Care,Indore,Madhya Pradesh,Central,Supermarket,14529,0,3,2,3,3,12,0.0,1.0,0,45.0,21.0,5.0,1,0.5642055503214823,0.43579444967851766,1.0,1.0,0.0,0.0,0.0,549.16,-0.37841430479566185,0.0,0.08333333333333333,4.0,1,3738.0,-1007.1999999999998,-0.018400113156797127,-1
2024-02,2024,2,6,528,1,808.08,1356.25,1,0,808.08,72,Nestlé,Regular,1129.32,893.7,0,Books & Magazines,Coimbatore,Tamil Nadu,South,Supermarket,27000,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5958193548387097,0.40418064516129026,2.0,1.0,0.0,0.0,0.0,1134.2150000000001,-0.28754248507774766,0.0,0.08333333333333333,1.0,1,893.7,-85.62,-0.018383038315085365,-1
2022-02,2022,2,46,319,3,256.04,459.79,1,0,768.12,67,Lifebuoy,Economy,429.97,342.2,0,Batteries,Kolkata,West Bengal,East,Large Format,59475,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5568629156788969,0.4431370843211031,1.0,0.0,0.0,0.0,0.0,383.7,-0.33270784380321117,0.0,0.08333333333333333,1.0,1,1026.6,-258.4799999999999,-0.018330630677967696,-1
2025-02,2025,2,23,455,1,36.87,64.71,1,0,45.06,12,Colgate,Regular,50.81,43.16,0,Snacks & Namkeen,Meerut,Uttar Pradesh,North,Large Format,44804,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5697728326379231,0.4302271673620769,1.0,2.0,1.0,1.3333333333333333,0.0,45.87,-0.19620666674936416,1.3333333333333333,0.08333333333333333,1.0,1,43.16,1.9000000000000057,-0.01827906878606511,-1
2024-10,2024,10,35,829,28,84.19,98.72,0,0,5394.2,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Patna,Bihar,East,Supermarket,36265,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8528160453808752,0.1471839546191248,14.0,14.0,14.0,14.0,0.0,71.31,0.18061982638311835,14.0,0.0,14.0,0,1751.3999999999999,3642.8,-0.01820420298120462,-1
2022-12,2022,12,42,122,28,76.0,91.775,0,0,3314.04,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Bhubaneswar,Odisha,East,Supermarket,39830,0,4,2,3,3,12,0.0,1.0,0,22.0,21.0,4.0,1,0.8281122309997275,0.17188776900027247,13.0,13.0,26.0,17.333333333333332,14.833333333333334,79.58,-0.044986176866220424,2.4999999999999982,0.0,12.0,0,1944.8799999999999,1369.16,-0.018146016900787876,-1
2023-07,2023,7,1,667,3,4125.349199999999,5119.204599999996,2,0,15250.93,81,Britannia,Economy,5869.92,5355.66,0,Home Décor,Mumbai,Maharashtra,West,Hypermarket,57472,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,2.0,1.0,0.0,0.0,0.0,4125.349199999999,0.0,0.0,0.16666666666666666,2.0,1,16066.98,-816.0499999999993,-0.01813484033743007,-1
2025-07,2025,7,10,1453,9,2974.9700000000003,4451.145,1,0,16807.283,87,Himalaya,Regular,3413.84,2721.29,0,Kids Snacks,Raipur,Chhattisgarh,Central,Supermarket,14553,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6683606128310805,0.3316393871689195,2.0,1.0,2.0,1.6666666666666667,1.8333333333333333,3278.96,-0.0927092736438659,-0.16666666666666652,0.08333333333333333,2.0,1,24491.61,-7684.327000000001,-0.018054225157078663,-1
2024-11,2024,11,13,443,9,1084.42,1589.89,1,0,9759.78,34,Nestlé,Economy,1267.61,1075.02,0,Women’s Hygiene,Dehradun,Uttarakhand,North,Supermarket,27118,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6820723446276158,0.3179276553723842,9.0,5.0,7.0,7.0,6.333333333333333,1228.835,-0.11752188038465544,0.666666666666667,0.08333333333333333,3.0,1,9675.18,84.60000000000036,-0.01801738219916027,-1
2021-12,2021,12,15,1088,10,85.42,141.24,1,0,854.2,2,Tata,Economy,133.44,122.53,1,Dairy & Eggs,Ranchi,Jharkhand,East,Large Format,22219,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6047861795525347,0.39521382044746534,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,7.0,1,1225.3,-371.0999999999999,-0.017920856836765697,-1
2022-02,2022,2,30,241,1,922.42,1488.79,1,0,922.42,96,Amul,Economy,1396.25,1262.96,0,Category 96,Ranchi,Jharkhand,East,Supermarket,34029,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6195769719033577,0.3804230280966423,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,3.0,1,1262.96,-340.5400000000001,-0.01788740458651006,-1
2021-11,2021,11,24,171,4,1180.77,2186.01,1,0,4723.08,48,Monster,Regular,2078.14,1781.36,0,Home Appliances (Small),Ludhiana,Punjab,North,Large Format,22185,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5401484897141366,0.45985151028586335,1.0,1.0,2.0,1.3333333333333333,0.0,1289.75,-0.08449699547625743,1.3333333333333333,0.08333333333333333,1.0,1,7125.44,-2402.3599999999997,-0.01785455532775626,-1
2025-07,2025,7,1,248,14,1199.1,1812.16,1,0,12198.062999999998,96,Amul,Regular,1389.63,1197.76,0,Category 96,Mumbai,Maharashtra,West,Hypermarket,57472,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6616965389369591,0.3383034610630409,14.0,14.0,14.0,14.0,16.0,1284.51,-0.06649228105153544,-2.0,0.08333333333333333,14.0,1,16768.64,-4570.577000000001,-0.01782701361253436,-1
2025-02,2025,2,30,442,2,1962.35,2576.27,1,0,3924.7,34,Surf Excel,Regular,2028.95,1743.14,0,Women’s Hygiene,Ranchi,Jharkhand,East,Supermarket,34029,1,4,1,3,3,12,0.0,1.0,0,57.0,21.0,3.0,1,0.7617019955206558,0.23829800447934424,1.0,3.0,1.0,1.6666666666666667,0.0,2403.98,-0.18370785107042997,1.6666666666666667,0.08333333333333333,2.0,1,3486.28,438.4199999999996,-0.017819998121099356,-1
2021-02,2021,2,37,369,14,36.87,48.04,0,0,728.49,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Nashik,Maharashtra,West,Large Format,22462,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7674854288093256,0.23251457119067442,28.0,0.0,0.0,0.0,0.0,37.985,-0.02935369147416903,0.0,0.0,14.0,0,547.96,180.52999999999997,-0.017816154588059963,-1
2021-02,2021,2,35,369,14,36.87,48.04,0,0,1174.7,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Patna,Bihar,East,Supermarket,36265,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7674854288093256,0.23251457119067442,14.0,0.0,0.0,0.0,0.0,43.36,-0.1496771183192547,0.0,0.0,14.0,0,547.96,626.74,-0.017816154588059963,-1
